runID,location,customer_type,demand_charge,export_price,export_price_type,battery_size_kWh,battery_power_kW,min_soc,max_soc,one_way_efficiency,start_soc,n_horizon,n_control,old_energy_charge,new_energy_charge,energy_charge_savings,old_demand_charge,new_demand_charge,demand_charge_savings,retail_profits,battery_charge_cost,battery_discharge_revenues,battery_retail_profits,battery_export_revenue,total_profits
243,CA_San.Francisco.Intl,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-378703.426779241,-376472.12738513603,2231.2993941050368,-69542.5244854225,-47723.320285191345,21819.20420023115,24050.503594336187,-45840.150469282686,48071.44986338769,2231.2993941049867,0.0,24050.503594336187
244,CA_San.Francisco.Intl,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-513932.8353648402,-512250.0157095536,1682.8196552865554,-134927.67605275198,-104852.93872009091,30074.737332661083,31757.556987947635,-74365.31716799721,76048.13682328381,1682.819655286599,0.0,31757.556987947635
245,CA_San.Francisco.Intl,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-415457.48448468116,-415590.5435368975,-133.05905221629655,-113096.05775819233,-77796.9998057802,35299.05795241213,35165.99890019583,-70146.23696224343,70013.17791002712,-133.0590522163111,0.0,35165.99890019583
246,CA_San.Francisco.Intl,Apartment,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-357026.3147463785,-346805.6110821249,10220.70366425364,-78272.43366770742,-49148.73708699613,29123.69658071129,39344.40024496493,-63013.958282866,73234.66194711965,10220.703664253648,0.0,39344.40024496493
247,CA_San.Francisco.Intl,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-355804.5529376251,-355721.0097641757,83.5431734493468,-100170.59704253028,-68078.54240642776,32092.054636102504,32175.59780955185,-67799.10545359521,67882.64862704456,83.5431734493468,0.0,32175.59780955185
248,CA_San.Francisco.Intl,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-455182.8029351335,-457161.43770306755,-1978.634767934098,-78085.74935778361,-58609.71426180696,19476.035095976666,17497.400328042568,-56552.65467333648,54574.01990540229,-1978.634767934178,0.0,17497.400328042568
249,CA_San.Francisco.Intl,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-543971.0022639859,-535814.22908585,8156.773178135976,-193474.47421783415,-153515.33164059735,39959.14257723681,48115.91575537279,-70381.32572891412,78538.09890705014,8156.773178136021,0.0,48115.91575537279
250,CA_San.Francisco.Intl,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-394536.50395786023,-389249.8288588797,5286.675098980486,-77805.11042679891,-52315.37281182606,25489.73761497285,30776.41271395333,-58573.75486531072,63860.42996429122,5286.67509898048,0.0,30776.41271395333
251,CA_San.Francisco.Intl,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-307295.30689255014,-309523.42209984234,-2228.115207292256,-77475.75655571025,-53953.88259901545,23521.8739566948,21293.758749402543,-57673.713079219015,55445.59787192674,-2228.1152072922705,0.0,21293.758749402543
252,CA_San.Francisco.Intl,Market,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-391004.5731570871,-392176.5549087843,-1171.9817516972546,-75324.44414629406,-56268.51023555841,19055.93391073565,17883.952159038396,-64998.252506876815,63826.27075517963,-1171.9817516971887,0.0,17883.952159038396
253,CA_San.Jose.Intl,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-487612.39350242616,-487750.8323788793,-138.43887645303042,-88461.66479120363,-65022.04836015772,23439.616431045903,23301.17755459288,-62637.096285176485,62498.65740872348,-138.43887645302308,0.0,23301.17755459288
254,CA_San.Jose.Intl,Hospital,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-259793.3502825291,-259431.8588163832,361.49146614590416,-42863.6269914208,-36852.37060686124,6011.256384559558,6372.747850705461,-25197.39350985087,25558.884975996778,361.4914661459079,0.0,6372.747850705461
255,CA_San.Jose.Intl,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-367980.8108867139,-365698.4112065017,2282.3996802122565,-67851.90803334497,-46610.15549521773,21241.75253812725,23524.152218339503,-44852.74685561081,47135.146535823085,2282.3996802122856,0.0,23524.152218339503
256,CA_San.Jose.Intl,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-535766.0509902536,-535572.2205665064,193.83042374718934,-134964.2567731175,-105961.33628111136,29002.920492006142,29196.75091575333,-74715.36198712538,74909.19241087265,193.8304237472766,0.0,29196.75091575333
257,CA_San.Jose.Intl,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-428320.938402129,-427145.0569169967,1175.8814851323261,-123696.369632672,-84974.14816735088,38722.22146532111,39898.10295045344,-71491.18047536943,72667.06196050177,1175.8814851323405,0.0,39898.10295045344
258,CA_San.Jose.Intl,Apartment,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-370288.9832994153,-360520.4809339354,9768.502365479944,-80398.16999848478,-51352.67348577119,29045.496512713587,38813.99887819353,-62559.819635736174,72328.32200121606,9768.502365479893,0.0,38813.99887819353
259,CA_San.Jose.Intl,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-369431.0541992257,-369298.2804741297,132.77372509601992,-108944.81657225873,-72992.5635546079,35952.25301765083,36085.02674274685,-68953.53607527626,69086.30980037227,132.77372509601992,0.0,36085.02674274685
260,CA_San.Jose.Intl,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-460821.0364250408,-462475.591662232,-1654.5552371912054,-80881.97429028056,-60599.92571092981,20282.048579350747,18627.49334215954,-58144.019745493424,56489.46450830225,-1654.5552371911765,0.0,18627.49334215954
261,CA_San.Jose.Intl,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-614000.9740484045,-608135.5358498014,5865.438198603224,-205602.42309521785,-164575.47582103868,41026.94727417911,46892.385472782335,-71747.37955761327,77612.81775621648,5865.43819860321,0.0,46892.385472782335
262,CA_San.Jose.Intl,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-398540.7931340938,-393366.75224312884,5174.04089096503,-79118.52167640338,-53178.41569730896,25940.1059790944,31114.146870059434,-57542.85899343149,62716.89988439656,5174.040890965072,0.0,31114.146870059434
263,CA_San.Jose.Intl,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-315174.0731819031,-317405.9438078217,-2231.8706259186147,-81200.2425156161,-55998.07176337622,25202.170752239886,22970.300126321268,-60649.923297125584,58418.05267120699,-2231.8706259185933,0.0,22970.300126321268
264,CA_San.Jose.Intl,Market,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-394877.9164566167,-395640.4492054949,-762.5327488781767,-76406.27181251263,-57259.56783471241,19146.70397780024,18384.171228922052,-66259.12045769443,65496.58770881625,-762.5327488781767,0.0,18384.171228922052
265,CA_Sacramento.Metro,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-516496.5846862496,-514561.2104324842,1935.3742537653304,-100324.68442400172,-73191.26755344639,27133.41687055533,29068.791124320665,-68486.08784999658,70421.46210376185,1935.3742537652724,0.0,29068.791124320665
266,CA_Sacramento.Metro,Hospital,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-260597.1036984232,-259981.11632267173,615.9873757514288,-42782.99656766649,-37237.47072234872,5545.5258453177685,6161.513221069195,-26134.211179795802,26750.198555547184,615.9873757513851,0.0,6161.513221069195
267,CA_Sacramento.Metro,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-366956.9222091071,-364390.52996679966,2566.392242307425,-67761.42114879194,-47079.226919419736,20682.194229372188,23248.586471679613,-44602.10872330127,47168.50096560869,2566.392242307411,0.0,23248.586471679613
268,CA_Sacramento.Metro,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-532045.6085539975,-532488.3481344936,-442.7395804960978,-135309.31821062052,-104977.66514265673,30331.65306796378,29888.913487467682,-74650.00378201713,74207.26420152097,-442.7395804961707,0.0,29888.913487467682
269,CA_Sacramento.Metro,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-428378.59986961156,-426155.1211176472,2223.4787519644015,-136139.13242226426,-93599.26621117195,42539.86621109227,44763.34496305668,-71098.34959722082,73321.82834918526,2223.4787519644306,0.0,44763.34496305668
270,CA_Sacramento.Metro,Apartment,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-371826.2542969233,-362332.4896718757,9493.764625047625,-84032.50219173956,-53923.0687700516,30109.433421687965,39603.19804673558,-61368.209888562786,70861.97451361046,9493.764625047676,0.0,39603.19804673558
271,CA_Sacramento.Metro,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-385800.4581855283,-384776.9345066796,1023.5236788486943,-119236.76610671355,-84857.37900172197,34379.387104991576,35402.91078384027,-70232.39235782085,71255.91603666954,1023.5236788486943,0.0,35402.91078384027
272,CA_Sacramento.Metro,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-477825.3174400466,-477178.7096178589,646.6078221877107,-88660.39284115976,-65303.90929705865,23356.48354410111,24003.09136628882,-64745.22788335973,65391.83570554741,646.6078221876812,0.0,24003.09136628882
273,CA_Sacramento.Metro,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-629556.7450883541,-624166.5914326847,5390.153655669419,-202431.67948593735,-159648.91245031427,42782.76703562314,48172.92069129256,-72012.30720285173,77402.46085852121,5390.153655669492,0.0,48172.92069129256
274,CA_Sacramento.Metro,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-400631.275269088,-394213.5886755093,6417.6865935786645,-83108.33319335378,-55555.787507640525,27552.545685713263,33970.23227929192,-61090.04942614385,67507.73601972246,6417.686593578612,0.0,33970.23227929192
275,CA_Sacramento.Metro,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-329615.34966811753,-331586.0161062717,-1970.6664381541773,-88410.93697420364,-60802.791484690155,27608.145489513467,25637.479051359292,-60895.89370213371,58925.22726397956,-1970.666438154156,0.0,25637.479051359292
276,CA_Sacramento.Metro,Market,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-405258.4248160301,-405333.6274857631,-75.20266973302931,-81457.37774323861,-61192.59977862263,20264.77796461599,20189.575294882958,-69833.56493519858,69758.36226546559,-75.20266973298567,0.0,20189.575294882958
277,CA_San.Diego-Lindbergh.Field.722900_TMY3,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-496728.4500066135,-495315.91560730274,1412.5343993108254,-90633.56417674279,-66065.9902776904,24567.573899052382,25980.108298363208,-67663.3793885147,69075.9137878256,1412.5343993108982,0.0,25980.108298363208
278,CA_San.Diego-Lindbergh.Field.722900_TMY3,Hospital,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-259662.216523186,-259159.99950945558,502.2170137304347,-42487.326783878896,-36905.84703402346,5581.4797498554235,6083.696763585861,-24845.679957432218,25347.896971162616,502.2170137303947,0.0,6083.696763585861
279,CA_San.Diego-Lindbergh.Field.722900_TMY3,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-354514.5708329557,-352457.8438686964,2056.7269642593456,-63496.34403457082,-44369.58598022664,19126.758054344198,21183.48501860354,-40880.42907924835,42937.156043507784,2056.726964259425,0.0,21183.48501860354
280,CA_San.Diego-Lindbergh.Field.722900_TMY3,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-574125.7719726029,-575270.9181748604,-1145.1462022574851,-138200.2469775308,-110383.50763650656,27816.739341024248,26671.593138766766,-75175.88619330747,74030.73999104995,-1145.1462022575142,0.0,26671.593138766766
281,CA_San.Diego-Lindbergh.Field.722900_TMY3,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-409322.06551343686,-409316.9101012257,5.155412211199291,-108763.90000413553,-80995.42410074094,27768.47590339457,27773.631315605773,-70506.53224365367,70511.68765586492,5.155412211242947,0.0,27773.631315605773
282,CA_San.Diego-Lindbergh.Field.722900_TMY3,Apartment,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-359297.16091487784,-349780.84297008783,9516.317944790062,-76903.63262120777,-48415.513481965114,28488.11913924267,38004.43708403273,-59920.64432678544,69436.96227157544,9516.317944790004,0.0,38004.43708403273
283,CA_San.Diego-Lindbergh.Field.722900_TMY3,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-375358.96196777397,-374702.34722402337,656.6147437506006,-107757.29426750382,-76900.40752101521,30856.886746488613,31513.501490239214,-69305.53374346861,69962.1484872193,656.6147437506879,0.0,31513.501490239214
284,CA_San.Diego-Lindbergh.Field.722900_TMY3,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-460898.95368781296,-461865.198790132,-966.2451023189352,-80306.68103860143,-60228.025941335625,20078.655097265808,19112.409994946884,-59551.870695646874,58585.62559332787,-966.2451023189788,0.0,19112.409994946884
285,CA_San.Diego-Lindbergh.Field.722900_TMY3,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-645616.3063069364,-641527.4869518315,4088.81935510505,-191643.61984752727,-160084.8613511129,31558.758496414346,35647.577851519396,-72587.71229251656,76676.53164762152,4088.8193551049626,0.0,35647.577851519396
286,CA_San.Diego-Lindbergh.Field.722900_TMY3,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-384669.27305199,-379969.9814680698,4699.291583920247,-74509.56171433612,-50711.08310576551,23798.478608570626,28497.77019249087,-53559.594403473086,58258.88598739336,4699.291583920276,0.0,28497.77019249087
287,CA_San.Diego-Lindbergh.Field.722900_TMY3,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-324106.9528787252,-326665.502381845,-2558.549503119837,-81346.46557147743,-57418.81124887437,23927.65432260305,21369.10481948322,-63187.633141698076,60629.08363857832,-2558.5495031197643,0.0,21369.10481948322
288,CA_San.Diego-Lindbergh.Field.722900_TMY3,Market,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-375390.97654234077,-376557.68932113814,-1166.712778797315,-69954.42937379144,-53432.90500387152,16521.52436991992,15354.811591122605,-59540.71131930523,58373.998540507855,-1166.7127787973661,0.0,15354.811591122605
289,CA_Palm.Springs-Thermal,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-576830.0209740249,-576890.7561492644,-60.735175239504315,-107494.91510816508,-80364.84677082402,27130.06833734108,27069.333162101568,-74216.59282883666,74155.85765359711,-60.73517523954797,0.0,27069.333162101568
290,CA_Palm.Springs-Thermal,Hospital,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-262552.5131521457,-261754.4760079155,798.0371442302421,-43967.80076071802,-37549.212618246165,6418.588142471866,7216.625286702109,-26569.87917203981,27367.91631627002,798.037144230213,0.0,7216.625286702109
291,CA_Palm.Springs-Thermal,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-327265.6119072619,-324728.65642872464,2536.9554785372457,-58741.598100845324,-41658.58046347772,17083.01763736762,19619.973115904857,-35904.77974640808,38441.73522494534,2536.95547853726,0.0,19619.973115904857
292,CA_Palm.Springs-Thermal,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-532532.3461376418,-532462.3130018634,70.03313577838708,-127347.59407724414,-99406.61166627472,27940.98241096944,28011.015546747843,-74851.59919268593,74921.63232846427,70.03313577834342,0.0,28011.015546747843
293,CA_Palm.Springs-Thermal,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-477546.7132925411,-475403.2413668114,2143.471925729653,-140064.711614865,-104544.20593231046,35520.5056825545,37663.97760828416,-71317.356387594,73460.82831332363,2143.471925729624,0.0,37663.97760828416
294,CA_Palm.Springs-Thermal,Apartment,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-350767.27996489435,-343090.23961916787,7677.040345726418,-70034.3703404399,-48488.9858264224,21545.384514017504,29222.424859743922,-53515.95829908499,61192.9986448114,7677.040345726411,0.0,29222.424859743922
295,CA_Palm.Springs-Thermal,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-460099.5906807261,-459288.3261471122,811.2645336138085,-138768.9814272731,-104583.06713812584,34185.91428914727,34997.17882276108,-71831.33530490132,72642.59983851516,811.2645336138376,0.0,34997.17882276108
296,CA_Palm.Springs-Thermal,Restaurant,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-525182.4348418515,-525997.9328321964,-815.4979903448839,-96776.29817727619,-71258.61972997453,25517.678447301674,24702.18045695679,-70590.13021634653,69774.63222600162,-815.497990344913,0.0,24702.18045695679
297,CA_Palm.Springs-Thermal,School,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-652008.9561673262,-649652.8327516484,2356.1234156778078,-172964.4309107641,-141328.42669321471,31636.004217549398,33992.12763322721,-72722.46832249098,75078.59173816886,2356.1234156778955,0.0,33992.12763322721
298,CA_Palm.Springs-Thermal,Hotel,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-398782.183280297,-393081.8354172156,5700.347863081377,-77397.74418421714,-54028.706832462696,23369.03735175444,29069.38521483581,-55808.38159370544,61508.729456786816,5700.347863081371,0.0,29069.38521483581
299,CA_Palm.Springs-Thermal,Office,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-367116.8905430124,-369296.56892592576,-2179.6783829134074,-94808.51402272673,-67614.15520296426,27194.358819762452,25014.680436849045,-66865.89955889795,64686.22117598452,-2179.678382913422,0.0,25014.680436849045
300,CA_Palm.Springs-Thermal,Market,10,0.0,none,2000,500.0,0.05,1.0,0.92,0.5,24,12,-416561.53452307836,-417326.0657849823,-764.5312619039323,-82756.9369444049,-61778.74574988024,20978.191194524654,20213.65993262072,-72240.03829356525,71475.50703166128,-764.5312619039614,0.0,20213.65993262072
