runID,location,customer_type,demand_charge,export_price,export_price_type,battery_size_kWh,battery_power_kW,min_soc,max_soc,one_way_efficiency,start_soc,n_horizon,n_control,old_energy_charge,new_energy_charge,energy_charge_savings,old_demand_charge,new_demand_charge,demand_charge_savings,retail_profits,battery_charge_cost,battery_discharge_revenues,battery_retail_profits,battery_export_revenue,total_profits,irr,npv
453,CA_Needles,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-516051.9389640095,-514273.3040266439,1778.6349373655396,-259864.48076552345,-244130.6509186116,15733.829846911887,17512.464784277432,-11012.280428674485,12790.91536604,1778.6349373655155,0.0,17512.464784277407,0.11079000000000001,28931.981
454,CA_Needles,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-364730.03417333757,-362266.83351499814,2463.200658339483,-141527.66561266148,-119508.12140721516,22019.54420544632,24482.744863785807,-11522.133460351497,13985.334118691004,2463.2006583395073,0.0,24482.744863785825,0.18113,72904.92599999999
455,CA_Needles,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-345907.62607974303,-344487.246915985,1420.379163757956,-174882.15622586382,-157895.4691727151,16986.687053148693,18407.06621690665,-11269.121900144848,12689.501063902871,1420.3791637580234,0.0,18407.066216906715,0.12018,34575.693999999996
456,CA_Needles,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-403768.01895277377,-402599.7932372409,1168.2257155327825,-159695.4767570768,-145798.82258669066,13896.654170386171,15064.879885918956,-11544.69349559656,12712.919211129374,1168.2257155328152,0.0,15064.879885918986,0.08431,13491.063999999995
457,CA_Oakland.Intl,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-453912.655198229,-453090.5875623626,822.0676358664641,-163612.28574996712,-141978.7774047524,21633.508345214737,22455.5759810812,-16174.123772912666,16996.19140877918,822.067635866515,0.0,22455.57598108125,0.16125,60116.26
458,CA_Oakland.Intl,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-246682.93883843426,-246611.94176334693,70.99707508736174,-80836.12871856146,-72977.33902010026,7858.7896984612025,7929.786773548563,-11635.611332318578,11706.60840740593,70.99707508735082,0.0,7929.786773548552,-0.00632,-32312.642000000003
459,CA_Oakland.Intl,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-354049.95185739134,-351816.95294319553,2232.9989141958067,-130468.50678358598,-107225.36987215908,23243.136911426904,25476.13582562271,-12771.8029288208,15004.801843016587,2232.9989141957867,0.0,25476.135825622692,0.19074000000000002,79171.866
460,CA_Oakland.Intl,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-493209.5376886142,-491827.937879649,1381.5998089650532,-254959.60980195052,-235116.93355471376,19842.676247236697,21224.27605620175,-11447.285230866435,12828.885039831592,1381.5998089651566,0.0,21224.276056201852,0.14897,52348.43900000001
461,CA_Oakland.Intl,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-396889.26999248686,-395250.6293346326,1638.6406578543247,-224697.6635681179,-196817.0684306181,27880.595137499746,29519.235795354063,-12361.317790784473,13999.958448638785,1638.64065785431,0.0,29519.23579535405,0.22916999999999998,104678.30300000001
462,CA_Oakland.Intl,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-339627.6129904468,-336865.31968630326,2762.293304143532,-150347.55700267904,-130147.45408660205,20200.102916076983,22962.39622022052,-10729.564239130432,13491.857543274004,2762.2933041435736,0.0,22962.396220220562,0.16626,63313.603
463,CA_Oakland.Intl,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-339108.90495830326,-337947.91726017906,1160.9876981241978,-194319.26962515953,-174168.68874016096,20150.580884998577,21311.568583122767,-11468.315291177942,12629.30298930215,1160.9876981242105,0.0,21311.56858312279,0.14985,52899.136
464,CA_Oakland.Intl,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-431797.9307199464,-431829.6711322585,-31.740412312210537,-150931.78318988724,-130168.93115823856,20762.852031648697,20731.111619336487,-18908.474131551608,18876.733719239463,-31.74041231214505,0.0,20731.111619336552,0.14401,49237.246
465,CA_Oakland.Intl,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-528205.5448699446,-526211.5575176872,1993.9873522571286,-375713.8640016071,-353612.7222578565,22101.14174375049,24095.129096007608,-11007.891290323947,13001.878642581016,1993.987352257067,0.0,24095.129096007553,0.17736,70459.6
466,CA_Oakland.Intl,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-373168.09084222506,-370879.9875519015,2288.10329032375,-149335.725397421,-124890.94563676562,24444.779760655365,26732.883050979115,-12438.563472786953,14726.666763110708,2288.103290323753,0.0,26732.883050979122,0.2028,87100.224
467,CA_Oakland.Intl,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-292314.9136063601,-291391.5442045491,923.3694018109818,-149871.49212045738,-134581.8220508553,15289.670069602085,16213.039471413069,-11581.892420897702,12505.261822708755,923.3694018110527,0.0,16213.039471413138,0.09689,20734.383
468,CA_Oakland.Intl,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-367672.4696982428,-367021.7169384258,650.7527598169983,-141508.06940314232,-127271.1443712762,14236.925031866123,14887.677791683118,-11968.303293798748,12619.056053615728,650.75275981698,0.0,14887.677791683103,0.08235,12373.161
469,CA_Oxnard,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-455692.1434003301,-455800.998004787,-108.85460445698118,-158096.82392849206,-136697.35716150212,21399.466766989906,21290.612162532925,-17833.538591563458,17724.68398710655,-108.85460445691206,0.0,21290.612162532994,0.14964,52766.93
470,CA_Oxnard,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-246726.0669147119,-246505.7619946348,220.30492007712016,-82020.80860256041,-73894.12696293497,8126.6816396254435,8346.986559702564,-11665.673447682208,11885.978367759319,220.3049200771111,0.0,8346.986559702555,0.00035,-29445.349
471,CA_Oxnard,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-345193.9336383007,-342943.3314694183,2250.602168882382,-126340.58769930435,-103397.8677036702,22942.71999563415,25193.32216451653,-12667.1033805089,14917.7055493913,2250.6021688823985,0.0,25193.322164516547,0.18800999999999998,77387.698
472,CA_Oxnard,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-524701.8085324491,-523877.7817733455,824.0267591035807,-256932.0986052294,-240073.7542553785,16858.34434985093,17682.37110895451,-11807.63466724132,12631.661426344954,824.0267591036318,0.0,17682.37110895456,0.11258,30003.858
473,CA_Oxnard,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-396813.56258895225,-395584.62986338243,1228.9327255698736,-203243.29472188844,-183316.28996528813,19927.004756600305,21155.937482170182,-12111.211307484811,13340.144033054636,1228.9327255698227,0.0,21155.937482170128,0.14829,51917.316
474,CA_Oxnard,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-347712.6836680407,-344949.1257364198,2763.5579316208605,-145287.85199154442,-124487.70602586455,20800.14596567984,23563.703897300697,-10729.564239130435,13493.122170751289,2763.5579316208514,0.0,23563.703897300693,0.17215999999999998,67107.033
475,CA_Oxnard,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-349628.99044071056,-348683.59197859897,945.398462111596,-190004.64395746167,-173800.86760609632,16203.776351365375,17149.174813476973,-11571.53976691931,12516.93822903094,945.3984621116306,0.0,17149.17481347701,0.10693,26640.118
476,CA_Oxnard,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-432134.72584348975,-433308.2350696154,-1173.509226125665,-145975.61409047028,-126108.98880631116,19866.62528415912,18693.11605803345,-21395.677743033404,20222.168516907706,-1173.5092261256978,0.0,18693.116058033414,0.12315,36380.278
477,CA_Oxnard,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-594672.5902804319,-593258.4404032704,1414.1498771614858,-369084.92268375424,-350332.3484581333,18752.57422562089,20166.724102782377,-11452.83456381217,12866.984440973645,1414.1498771614733,0.0,20166.724102782362,0.13829,45676.731
478,CA_Oxnard,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-374456.86556799256,-372256.6836358536,2200.1819321389194,-145425.11115587392,-120732.33197038894,24692.77918548496,26892.96111762387,-12953.8143592709,15153.996291409805,2200.181932138903,0.0,26892.961117623854,0.20432,88110.09800000001
479,CA_Oxnard,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-296243.07214250753,-295677.89533338486,565.1768091226112,-146242.55185484805,-133203.1542820661,13039.397572781949,13604.57438190456,-11664.933195860916,12230.110004983513,565.1768091225968,0.0,13604.574381904546,0.06785,4278.532
480,CA_Oxnard,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-366251.4494051921,-366200.2147704342,51.23463475785685,-137867.76952465862,-123292.05201111163,14575.717513546988,14626.952148304843,-11877.449475865284,11928.684110623208,51.23463475792596,0.0,14626.952148304914,0.07944,10728.339
481,CA_Palm.Springs-Thermal,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-546471.3292505714,-545152.5477809114,1318.7814696599962,-203674.86784978397,-181615.67535995808,22059.19248982586,23377.97395948585,-13276.962718924355,14595.74418858436,1318.781469660005,0.0,23377.973959485866,0.17034000000000002,65935.33099999999
482,CA_Palm.Springs-Thermal,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-248734.31625153235,-248439.74753137023,294.56872016208945,-83307.53134298408,-74768.57570160854,8538.955641375533,8833.524361537624,-11645.152642850071,11939.7213630122,294.56872016213316,0.0,8833.524361537668,0.00773,-26166.933
483,CA_Palm.Springs-Thermal,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-310041.5502906296,-307765.5018537529,2276.048436876736,-111300.02957289667,-89686.4969956265,21613.53257727019,23889.581014146934,-12439.048250087208,14715.096686963923,2276.048436876717,0.0,23889.58101414691,0.17535,69162.87299999999
484,CA_Palm.Springs-Thermal,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-504505.0508490561,-503633.5271329045,871.5237161515979,-241290.5240082418,-222668.01997439048,18622.50403385135,19494.027750002948,-11894.916165649043,12766.439881800672,871.5237161516287,0.0,19494.027750002977,0.13142,41432.936
485,CA_Palm.Springs-Thermal,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-452413.32403531065,-450688.6044565104,1724.719578800199,-265386.1496599184,-242853.05853859306,22533.09112132536,24257.810700125567,-11211.49830945104,12936.217888251233,1724.7195788001934,0.0,24257.810700125552,0.17894000000000002,71485.899
486,CA_Palm.Springs-Thermal,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-332306.32035473554,-329555.55433876213,2750.766015973466,-132696.89184533755,-113534.0927928759,19162.799052461647,21913.56506843512,-10729.564239130435,13480.330255103909,2750.7660159734746,0.0,21913.56506843512,0.15587,56696.91099999999
487,CA_Palm.Springs-Thermal,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-435884.44734963326,-434213.3464936607,1671.100855972618,-262931.0784180723,-245690.5961125324,17240.482305539917,18911.58316151253,-11013.021632439117,12684.122488411718,1671.1008559726017,0.0,18911.58316151252,0.12542,37758.50700000001
488,CA_Palm.Springs-Thermal,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-497541.96701215365,-496880.5276015954,661.4394105582032,-183365.8803527053,-163036.77187481985,20329.108477885515,20990.547888443718,-15211.634575179978,15873.073985738098,661.4394105581198,0.0,20990.547888443634,0.14662999999999998,50873.934
489,CA_Palm.Springs-Thermal,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-617693.5804388048,-616076.4775962838,1617.1028425210388,-327722.5492295595,-311233.32393247506,16489.225297084427,18106.328139605463,-11092.073907989485,12709.176750510534,1617.1028425210516,0.0,18106.32813960548,0.11704,32678.447999999997
490,CA_Palm.Springs-Thermal,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-377794.18867736455,-375384.9966009453,2409.1920764192473,-146648.56754135352,-123884.1673618362,22764.40017951731,25173.592255936557,-11780.61682099257,14189.808897411785,2409.1920764192146,0.0,25173.592255936524,0.18782,77263.229
491,CA_Palm.Springs-Thermal,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-347795.4473080564,-346699.43501372053,1096.0122943358729,-179637.44187511335,-164495.52650745533,15141.915367658015,16237.927661993892,-11409.4977599492,12505.510054285061,1096.01229433586,0.0,16237.927661993877,0.09716,20891.393
492,CA_Palm.Springs-Thermal,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-394637.8087275995,-393972.4324439182,665.3762836813113,-156802.842058566,-143302.5649299873,13500.277128578691,14165.65341226,-11789.64621770213,12455.022501383479,665.376283681353,0.0,14165.653412260042,0.07424,7818.174
493,CA_Palm.Springs.Intl,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-547559.0865858505,-545811.764399335,1747.3221865153173,-202566.8827810291,-182473.14913417122,20093.733646857872,21841.05583337319,-12570.543713794934,14317.865900310213,1747.322186515277,0.0,21841.05583337315,0.15514,56239.477
494,CA_Palm.Springs.Intl,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-246143.88478155844,-245904.59880725679,239.28597430163063,-81892.45318673585,-73467.66347997027,8424.789706765572,8664.075681067203,-11656.51827624961,11895.80425055124,239.2859743016288,0.0,8664.075681067201,0.0052,-27303.06
495,CA_Palm.Springs.Intl,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-305068.4811424283,-302809.53579599963,2258.9453464287217,-109778.29919077504,-88048.26425603575,21730.034934739284,23988.980281168,-12491.303960676045,14750.249307104725,2258.9453464286803,0.0,23988.980281167955,0.17632,69789.946
496,CA_Palm.Springs.Intl,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-493841.09216227615,-492843.7440639389,997.3480983374176,-232145.3712289753,-212746.63815709614,19398.733071879105,20396.081170216523,-11969.308690469436,12966.65678880681,997.3480983373703,0.0,20396.081170216483,0.14062,47123.66099999999
497,CA_Palm.Springs.Intl,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-446857.60943131713,-444816.24568200967,2041.3637493074639,-265583.81038467266,-242596.0593897708,22987.75099490187,25029.11474420933,-11046.669746911222,13088.03349621872,2041.3637493074966,0.0,25029.11474420937,0.18642999999999998,76351.774
498,CA_Palm.Springs.Intl,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-328720.09188165405,-325959.3369433104,2760.754938343656,-133810.82759547952,-113990.8156643616,19820.011931117933,22580.766869461582,-10729.564239130435,13490.319177474008,2760.7549383435744,0.0,22580.766869461502,0.16249,60906.043
499,CA_Palm.Springs.Intl,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-434444.2499871553,-432561.02986983367,1883.2201173213543,-259557.5072358629,-243793.3887456753,15764.118490187568,17647.338607508922,-10977.911137552237,12861.131254873535,1883.2201173213,0.0,17647.338607508867,0.11220999999999999,29782.851000000002
500,CA_Palm.Springs.Intl,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-496497.5506152078,-495213.8934470197,1283.6571681880162,-180135.27407681715,-162392.23782357524,17743.03625324191,19026.693421429925,-14006.812185153496,15290.469353341505,1283.6571681880087,0.0,19026.693421429918,0.12661,38484.695
501,CA_Palm.Springs.Intl,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-586734.3561397875,-584983.3733846006,1750.9827551867347,-302251.539277078,-287150.6874343496,15100.851842728445,16851.834597915178,-11123.592058919463,12874.574814106209,1750.9827551867438,0.0,16851.83459791518,0.10375999999999999,24764.307
502,CA_Palm.Springs.Intl,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-369875.69599229755,-367444.9524613012,2430.7435309963184,-145118.43226203506,-121828.43354165091,23289.998720384145,25720.742251380463,-11577.165307848747,14007.908838845078,2430.743530996329,0.0,25720.742251380474,0.1931,80714.99799999999
503,CA_Palm.Springs.Intl,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-343007.3411737801,-341582.21292739786,1425.12824638217,-177072.22953182255,-161729.0020477093,15343.227484113215,16768.355730495387,-11294.941992823186,12720.070239205437,1425.1282463822515,0.0,16768.35573049547,0.10287,24237.67
504,CA_Palm.Springs.Intl,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-391000.71745083045,-389775.3459505002,1225.3715003302784,-154647.8099751657,-141641.6083523285,13006.201622837163,14231.573123167444,-11594.867204495984,12820.23870482632,1225.371500330335,0.0,14231.5731231675,0.07499,8234.037
505,CA_Palmdale,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-507475.73554708564,-506259.8432593196,1215.892287766037,-188393.4123385885,-167248.74399079027,21144.66834779826,22360.560635564296,-14927.902795978891,16143.795083744937,1215.892287766046,0.0,22360.560635564303,0.16030999999999998,59516.843
506,CA_Palmdale,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-250643.78544239386,-250240.7718414271,403.0136009667476,-84657.89964930242,-75889.67575203125,8768.223897271178,9171.237498237926,-11633.87586931477,12036.889470281523,403.01360096675484,0.0,9171.237498237932,0.01262,-23929.081
507,CA_Palmdale,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-335989.0914243511,-333802.50428126386,2186.587143087236,-122549.24038603535,-99705.27953928722,22843.9608467481,25030.547989835337,-12895.522349001192,15082.10949208844,2186.5871430872485,0.0,25030.54798983535,0.18644000000000002,76360.815
508,CA_Palmdale,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-505601.56783794647,-504517.7576183582,1083.8102195883403,-259080.7273327359,-240280.12234366746,18800.604989068463,19884.41520865681,-11702.41986547191,12786.230085060268,1083.8102195883582,0.0,19884.415208656825,0.13541,43895.748
509,CA_Palmdale,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-416307.7270534989,-414587.06562122493,1720.6614322739188,-257173.29788288425,-228400.89750775511,28772.400375129084,30493.061807402988,-11696.603338545256,13417.264770819182,1720.6614322739242,0.0,30493.061807403,0.23828000000000002,110821.815
510,CA_Palmdale,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-348571.7585042891,-345810.26514329074,2761.4933609983423,-148743.34794093884,-128838.44230727687,19904.905633661954,22666.3989946603,-10729.564239130435,13491.05760012883,2761.4933609983964,0.0,22666.39899466035,0.16334,61446.265
511,CA_Palmdale,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-377542.74714993883,-375896.87138365704,1645.8757662818537,-233883.3073755836,-214635.34013900143,19247.96723658222,20893.843002864072,-11059.851881780989,12705.727648062795,1645.875766281808,0.0,20893.843002864032,0.14565,50263.858
512,CA_Palmdale,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-465718.81958783907,-465365.9495375036,352.8700503354776,-170369.32447010896,-150319.62853188894,20049.69593822001,20402.565988555492,-17192.479047394034,17545.349097729442,352.8700503354084,0.0,20402.565988555423,0.14069,47164.572
513,CA_Palmdale,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-631025.9563287004,-629280.498151226,1745.4581774745602,-387618.6266245004,-365857.6028393711,21761.023785129306,23506.481962603862,-11051.436526841124,12796.89470431554,1745.4581774744147,0.0,23506.48196260372,0.1716,66746.041
514,CA_Palmdale,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-377369.1656518091,-374966.9185573067,2402.247094502381,-150500.43052726422,-127690.2724116177,22810.158115646518,25212.405210148907,-11785.534356794464,14187.781451296863,2402.2470945023997,0.0,25212.405210148925,0.1882,77508.086
515,CA_Palmdale,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-325276.57122548553,-324239.37910376035,1037.192121725122,-170669.4133559018,-154550.49261739245,16118.92073850936,17156.112860234483,-11450.324258053592,12487.516379778726,1037.1921217251363,0.0,17156.112860234498,0.10701,26683.887000000002
516,CA_Palmdale,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-403076.368361388,-402297.5006725217,778.8676888663904,-163872.71799895162,-148479.6331899201,15393.084809031485,16171.952497897872,-11842.866882603195,12621.73457146953,778.8676888663341,0.0,16171.952497897815,0.09644,20475.18
517,CA_Paso.Robles.Muni,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-481167.2012391593,-479530.3642398085,1636.8369993508097,-183704.4125027989,-161099.70604934625,22604.70645345264,24241.543452803453,-13887.874892524822,15524.711891875633,1636.8369993508074,0.0,24241.543452803453,0.17878,71383.275
518,CA_Paso.Robles.Muni,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-246353.37241095,-246283.80397386238,69.56843708752422,-82581.96333457282,-73046.63330272827,9535.330031844542,9604.898468932064,-11636.638684367937,11706.20712145547,69.56843708753513,0.0,9604.898468932077,0.01867,-21092.472
519,CA_Paso.Robles.Muni,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-346210.0175900516,-343919.3026878585,2290.714902193053,-128361.57855618247,-105200.14540455387,23161.43315162859,25452.148053821642,-12362.960907498833,14653.675809691862,2290.714902193031,0.0,25452.14805382162,0.19050999999999998,79020.536
520,CA_Paso.Robles.Muni,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-502239.4674075526,-500745.1120177482,1494.355389804463,-262623.2433638964,-240575.15456190016,22048.0888019962,23542.444191800663,-11311.003923266197,12805.359313070718,1494.355389804523,0.0,23542.444191800718,0.17196,66972.913
521,CA_Paso.Robles.Muni,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-420712.1463101221,-418612.8304574511,2099.3158526709303,-275219.8196655566,-245608.6572877073,29611.162377849247,31710.47823052018,-11411.368478400727,13510.684331071667,2099.315852670941,0.0,31710.478230520184,0.24961999999999998,118502.049
522,CA_Paso.Robles.Muni,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-364848.078141896,-362101.1225851511,2746.9555567447683,-166603.61187583118,-144950.27890394384,21653.332971887343,24400.28852863211,-10729.564239130435,13476.519795875192,2746.9555567447587,0.0,24400.288528632103,0.18033,72384.739
523,CA_Paso.Robles.Muni,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-365930.3647460534,-363939.39724758576,1990.9674984675946,-247324.6996057507,-220885.07858182336,26439.62102392724,28430.588522394828,-10846.601676752429,12837.569175220038,1990.967498467608,0.0,28430.588522394843,0.21891999999999998,97810.42599999999
524,CA_Paso.Robles.Muni,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-451054.441935905,-450264.2747587824,790.1671771226682,-165496.50533690132,-145550.76418696658,19945.741149934736,20735.908327057405,-16215.295891707054,17005.463068829704,790.1671771226503,0.0,20735.908327057383,0.14406,49267.506
525,CA_Paso.Robles.Muni,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-615276.7134757263,-613271.009291166,2005.7041845604545,-412838.5564095796,-391298.54395375896,21540.012455820568,23545.716640381026,-10894.11305963374,12899.817244194299,2005.704184560558,0.0,23545.716640381128,0.17199,66993.558
526,CA_Paso.Robles.Muni,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-390007.2359739193,-387587.87493806146,2419.3610358578158,-156838.73155875911,-134114.48186810614,22724.249690653,25143.61072651081,-11552.276123665702,13971.63715952348,2419.361035857773,0.0,25143.610726510768,0.18753,77074.087
527,CA_Paso.Robles.Muni,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-306935.0425730705,-305440.6031251849,1494.4394478856118,-167703.07549568856,-149580.34051466273,18122.73498102583,19617.174428911443,-11153.203418558498,12647.64286644405,1494.439447885552,0.0,19617.174428911385,0.13268,42209.824
528,CA_Paso.Robles.Muni,Market,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-395046.63259059156,-393584.76670832647,1461.8658822650323,-161044.9806624928,-146879.05212232802,14165.92854016478,15627.794422429812,-11399.137781983645,12861.003664248716,1461.8658822650727,0.0,15627.794422429852,0.09051,17042.286
529,CA_Point.Mugu.NAS.723910_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-454584.6732611154,-454628.1851214623,-43.511860346829046,-157519.39471931348,-134566.49234419034,22952.902375123114,22909.390514776285,-17181.96939652614,17138.457536179336,-43.5118603468036,0.0,22909.390514776307,0.16573,62979.21
530,CA_Point.Mugu.NAS.723910_TMY3,Hospital,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-247520.04303791808,-247439.75395676852,80.28908114958904,-81383.73524879714,-73621.02905401005,7762.7061947870825,7842.99527593667,-11637.31338406311,11717.60246521267,80.28908114956175,0.0,7842.995275936644,-0.00777,-32920.911
531,CA_Point.Mugu.NAS.723910_TMY3,Hotel,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-350862.8834639209,-348607.27157682483,2255.6118870961363,-128307.85714067241,-105218.19503227776,23089.66210839465,25345.273995490792,-12656.45235699485,14912.064244091023,2255.6118870961745,0.0,25345.273995490825,0.18947999999999998,78346.307
532,CA_Point.Mugu.NAS.723910_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-520487.4968402778,-519690.8702772019,796.6265630757553,-256924.6740559181,-239663.30889616327,17261.365159754816,18057.991722830568,-11794.641534150776,12591.26809722664,796.6265630758644,0.0,18057.99172283068,0.11653,32373.511
533,CA_Point.Mugu.NAS.723910_TMY3,Office,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-395592.4507881553,-394289.8819480557,1302.5688400994404,-214151.02026572087,-191647.85853990284,22503.161725817998,23805.730565917445,-11805.455913046628,13108.024753146106,1302.5688400994784,0.0,23805.73056591748,0.17453,68633.891
534,CA_Point.Mugu.NAS.723910_TMY3,Apartment,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-346963.25284467783,-344199.01039892284,2764.2424457549932,-144916.74948960982,-124011.0881917511,20905.66129785872,23669.903743613715,-10729.564239130435,13493.80668488546,2764.2424457550237,0.0,23669.903743613744,0.1732,67777.009
535,CA_Point.Mugu.NAS.723910_TMY3,School,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-347292.3149308582,-346478.1208109326,814.1941199256108,-189609.79240477056,-172088.54802951484,17521.244375255716,18335.43849518133,-11608.980272389175,12423.174392314824,814.1941199256488,0.0,18335.438495181366,0.11943,34123.821
536,CA_Point.Mugu.NAS.723910_TMY3,Restaurant,20,0.0,None,300,150.0,0.05,1.0,0.92,0.5,24,12,-431473.166115088,-432589.89528412593,-1116.7291690378333,-144664.98442905268,-124998.27198345539,19666.71244559728,18549.983276559447,-21056.155530051623,19939.42636101388,-1116.729169037746,0.0,18549.98327655953,0.12167,35477.306000000004
